B008ZXSUO2|Doctor Who|4.9|Science Fiction, Drama, Adventure, Action|Join the Doctor the Ponds and numerous friends on their latest escapades through space and time. The explosive season concludes with Amy and Rory's heart-breaking farewell - a race against time through the streets of Manhattan. Will the Doctor really lose the Ponds forever - there's only one way to find out...
B0081HVXG4|NA|NA|NA|NA
B005F2BB3I|Ancient Aliens|4.7|Science Fiction, Historical, Documentary, Fantasy, Special Interest|Have intelligent forms from outer space visited Earth? Ancient Aliens continues in its second season to explore some of the most credible alien evidence on Earth. From early cave drawings to today's mass sightings each two-hour episode gives historic depth to the questions controversies and theories of an age-old debate.
B000UERE3M|Psych|4.9|Suspense, Comedy|Psych last year's No. 1 new show on cable returns for its second season. In their sophomore season Shawn and his trusty sidekick Gus contend with a rival psychic detective hired by the feds a fictional murder that turns real on the set of Santa Barbara's most popular Spanish soap opera and the return of the childhood bully who tormented the best buddies growing up.
B001C34W2Q|Hollywood Collection: Charlton Heston: For All Seasons|4.2|Documentary|He has been king and slave hero and villain renowned throughout the movie-going world for the heroic figures he played during his early years in Hollywood: Moses Ben-Hur El Cid and Michaelangelo.
B003EY62H4|Maurice Sendak's Little Bear|4.9|Animation, Kids, Fantasy, Adventure|In Season 2 Little Bear Mother and Father Bear Emily Cat Owl and their friends go on amazing adventures and imaginary journeys and enjoy everyday wonders like picking blueberries watching snow fall and awaiting spring's arrival.
B001PN63PC|NA|NA|NA|NA
B003Q97D48|Pretty Little Liars|4.8|Suspense, Drama, Romance|Set one year after the disappearance of Alison the manipulative queen bee the one-hour drama revolves around four 16-year-old girlfriends — Aria Spencer Hanna and Emily — who each receive taunting messages suggesting Alison is watching them. Linked by their former bond and the panic and confusion the messages cause the estranged friends are reunited though each girl has her own secrets. .
B000MVI8HO|Voyage to the Bottom of the Sea|4.6|Science Fiction, Fantasy, Adventure|Join Admiral Harriman Nelson Commander Lee Crane and the crew of the Seaview as they venture through a breathtaking undersea world in Irwin Allen's action-packed TV classic where science-fiction adventure meets espionage thriller!
B004F87GI2|Brad Meltzer's Decoded|4.7|Special Interest|What if everything you learned in history books were only half true? Best-selling author Brad Meltzer separates fact from fiction as he investigates the hidden history and coded truths behind everything from the Statue of Liberty to the dollar bill to the assassination of President Lincoln.
B003VXMFY2|Paradox|4.0|Drama|A team of detectives race against time to prevent the crime and change the future but is it really their place to change the future to play God? And is their very involvement actually helping to cause the tragedies they are trying to prevent?
B001GRVAUU|American Dad|4.7|Comedy, Animation|AMERICAN DAD the animated series that follows die-hard Republican and card-carrying NRA member STAN SMITH and his hilariously odd family in Langley Falls VA is back to salute a fourth season of laughs. The comedy continues this season when Stan becomes an exotic dancer Roger decides to have his home planet blow up Earth and Steve and his friends plan a heist at a classmate's bar mitzvah.
B005JR3TUM|Glee|4.8|Comedy, Drama, Music Videos and Concerts|Glee is an uplifting musical comedy series with biting humor that features a soundtrack of hit music from past to present! The show follows an optimistic high school teacher (Matthew Morrison) as he tries to refuel his own passion while reinventing the high school's glee club and challenging a group of outcasts to realize their star potential.
B001JB3T02|iCarly|4.8|Comedy, Kids, Romance|iCarly just keeps getting crazier! Sam reveals her kiss with Freddie to Carly the crew accidentally gets Principal Franklin fired and Spencer discovers he's dating Gibby's mom! Keep up with your iCarly with the continuation of Season 2.
B006YP42IG|Being Human|4.8|Science Fiction, Horror, Drama, Fantasy|In Season 1 Aidan Sally and Josh struggled to forge a more normal existence but in Season 2 they fall off the wagon and give in to temptations that result in grievous consequences.
B004KCIO52|Portlandia|4.6|Comedy|The 6-part IFC Original short-based comedy series PORTLANDIA is created written by and starring Fred Armisen (SNL) and Carrie Brownstein (Sleater-Kinney vocalist/guitarist). Each episode's character-based shorts draw viewers into "Portlandia" the creators' dreamy and absurd rendering of Portland Oregon.
B000ULTV4U|Monk|4.9|Comedy, Suspense, Drama|Tony Shalhoub has earned three Emmy Awards a Golden Globe Award and two SAG Awards for Best Actor in a Comedy Series for his portrayal of Adrian Monk a brilliant detective who suffers from obsessive-compulsive disorder.
B006RXPUQ8|I'm Not Jesus Mommy|3.0|Science Fiction, Suspense, Drama, Arthouse|Dr. Kimberly Gabriel one of the nation's top fertility specialists is faced with the truth on her son's origin she must ask if David represents man's last hope...or something else?
B0047G01H0|Sanctuary|4.8|Science Fiction, Drama, Fantasy, Action|Dr. Helen Magnus (Amanda Tapping) is a beautiful and enigmatic scientist who seeks out all manner of monstrous creatures.  Aided by her protégé forensic psychiatrist Dr. Will Zimmerman (Robin Dunne) the Sanctuary team tracks down studies and protects the strange and often terrifying creatures that secretly populate our world. As seen on SyFy.
B007CGLRWA|NA|NA|NA|NA
B008JSOXLW|White Collar|4.8|Comedy, Drama|The unique partnership between slick con man Neal Caffrey (Matt Bomer) and FBI agent Peter Burke (Tim DeKay) was upended in the highly buzzed about season three finale. The critically acclaimed series returns for a dramatic fourth season exploring Burke's fate with the FBI the whereabouts of Caffrey and whether or not their relationship will ever be the same again.
B009CP7SQI|Bones|4.9|Comedy, Suspense, Drama, Romance|Bones returns for a dramatic 8th season with more twists and turns than before! Bones is inspired by real-life forensic anthropologist and novelist Kathy Reichs. Dr. Temperance Brennan (Emily Deschanel) is a highly skilled forensic anthropologist who works at the Jeffersonian Institute in Washington D.C. and writes novels on the side.
B007HYMHEE|Storage Wars: Texas|4.0|Unscripted, Drama|Storage Wars: Texas returns to A&E with ten all-new episodes following teams of bidders on their quest for auction gold in the Lone Star State. The stakes are high and the drama bigger than ever as the potential of life-changing finds bring out the fighter in everyone.
B000IXUOP0|NCIS|4.8|Suspense, Drama, Action|Short Description Not Available
B004BGQA8A|As Time Goes By|4.4|Comedy, Romance|Jean and Lionel are reunited 38 years later when Lionel returns to England to write his memoirs and Jean's agency supplies him with a secretary. Neither of them is romantically involved but they are older wiser and not as eager to jump into a relationship.
B005DJRD80|Awkward.|4.5|Drama, Young Adult Audience, Comedy, Romance|From a secret relationship with a popular guy to being undermined by a mean girl & parents who just don't get it - Jenna's misfortune will eventually serve as the catalyst for amazing change but it's not without some missteps and mishaps along the way.
B009MUWEJE|Abducted: The Carlina White Story|4.7|Drama|Starring Aunjanue Ellis Keke Palmer and Sherri Shepherd. A young woman abducted as an infant from a New York hospital works to find her biological parents. Based on a true story.
B003ULUF9W|Wild South America|4.2|Documentary|The South American continent is a land of great extremes stretching from the Antarctic to the Equator. It has the planet's greatest river system longest mountain chain biggest and richest rainforest and driest desert. Using the latest camera techniques including infrared night vision cameras rarely seen animals are revealed while a special aerial camera soars over the continent revealing an entirely new perspective on its varied and dramatic landscape.
B005OPTRW8|Workaholics|4.7|Comedy|Join Adam Blake and Ders three best buds who work together as telemarketers from 9 to 5 live together from 5 to 9 and party together 24/7. They never let work get in the way of a good time on this rowdy series.
B00751IYQ4|Decoy Bride|4.7|Comedy, Drama, Romance|The world's media descend on the remote Scottish island where a Hollywood actress is attempting to get married.
B0090X4IYW|Masterpiece Classic: Anna Karenina|3.8|Drama|Leo Tolstoy's powerful tale of love and marriage in imperial Russia
B000OC3FZQ|South Park|4.9|Animation, Comedy|It’s a season of diabolical secrets as Cartman covers up a salacious photo and the boys reveal a bizarre Easter society. An explosive visit from Hillary Clinton a world-record crap and the Imaginationland trilogy only add to the awesomeness of Season 11.
B000W0H1EG|It's Always Sunny in Philadelphia|4.8|Comedy|What mayhem is there to look forward to in the third season of It's Always Sunny in Philadelphia?  Plenty.
B004ATLR9K|Mystery Science Theater 3000: Horrors of Spider Island|4.3|Comedy|A manager and his all-girl dance troupe survive a plane crash only to find themselves on an island infested with mutated spiders.
B00337ZGIS|Archer|4.8|Comedy, Animation, Action|Archer is an animated half-hour comedy set at an international spy agency where global crisis are merely opportunities for its highly trained employees to confuse undermine betray and royally screw each other. An FX Networks Original Series.
B006DUK6SM|Angels Crest|3.8|Drama|Thomas Dekker Lynn Collins Jeremy Piven Kate Walsh & Mira Sorvino star in this powerful and moving drama about a town's struggle with guilt and innocence in the aftermath of a unthinkable tragedy.
B006VA3X9I|Cajun Pawn Stars|4.3|Unscripted, Special Interest|Small-town life means big-time business in the newest HISTORY's series Cajun Pawn Stars. Follow Jimmie "Big Daddy" Deramus owner of the largest pawn shop in Louisiana.
B00241ASBO|NA|NA|NA|NA
B007JF8G9Q|How It's Made|4.7|Documentary, Special Interest|Have you ever wondered how aluminum foil is made? From adhesive bandages to contact lenses find out how many of the everyday objects we use become the things they are.
B0045TKISQ|The Haunted|4.6|Documentary, Special Interest|Can dogs really be scared of a basement? How can a group of horses switch stables in the middle of the night? Animals are known to have a sixth sense and can also have encounters with unknown spirits that spook them as well as their owners.  The Haunted brings you these frightening stories and more and shows how teams of paranormal investigators can help bring peace and closure to the animals and humans affected by ghosts of the past.
B0089JDMHW|Royal Pains|4.7|Comedy, Drama|In the exciting fourth season of USA's highest rated series "Royal Pains" Dr. Hank Lawson (Mark Feuerstein) embarks on a fresh start with his medical practice and separates from his brother Evan (Paulo Costanzo) who also starts his own venture. As Divya (Reshma Shetty) attempts to reconcile the brothers HankMed teams up once more in the face of a Hamptons' emergency.
B005M4QA12|Flashpoint|4.8|Suspense, Drama, Action|The fourth season digs deep into the personal lives of the SRU team.  The team is given its yearly review and fear one of their own will be let go (Faultlines).  While on a date Jules and Steve discover a hostage situation in progress at a neighborhood restaraunt (Terror). In "Personal Effect" Ed's wife goes into labor.  And a deeply divided Team One must confront a rioting crowd in "Good Cop".
B0068ZCCA2|Survivor|4.6|Unscripted, Adventure|Short Description Not Available
B001EUKHRG|The Office|4.9|Comedy|Last season left Office fans gasping and worked up for more -- and so the most anticipated season of the Emmy-winning comedy starring Golden Globe winner Steve Carell is finally on the clock. New and poignant foolishness continues to plague the world of the unwary Dunder Mifflin 9-to-5'ers.
B009L99U34|Homicide Hunter Lt Joe Kenda|4.9|Documentary, Special Interest|Homicide Hunter: Lt. Joe Kenda is back with more stories to tell and cases to crack. Uncover the clues and interview the witnesses that will ultimately lead to justice for the victims and their families. #FromtheCaseFiles
B000MVN8HE|Veronica Mars|4.8|Suspense, Drama|In the wealthy seaside community of Neptune California the rich and powerful make the rules. Unfortunately for them there's Veronica Mars a smart fearless 17-year-old apprentice private investigator dedicated to solving the town's toughest mysteries.
B003UOHP92|Futurama|4.9|Animation, Science Fiction, Comedy, Adventure|Half-hour animated series about a pizza delivery man named Fry who is accidentally cryogenically frozen in 1999 and wakes up 1000 years later to a brave new world--that in some ways hasn't progressed much beyond the 20th century.
B009GXUMI2|Private Practice|4.7|Comedy, Drama, Romance|The doctors of Oceanside Wellness and Pacific Wellcare continue to work on the most difficult cases patients whose medical needs often pose moral and ethical dilemmas.
B007O62JG6|Tangled Ever After (Short)|4.1|Kids|It's up to Max and Pascal to save Rapunzel and Flynn's royal wedding.
B0086213XW|Take This Waltz|4.1|Comedy, Drama|When a happily married young woman meets the handsome artist across the street their mutual attraction is undeniable.
B004N8OT0C|Top Shot|4.8|Unscripted, Sports, Special Interest|From Annie Oakley to William Tell HISTORY continues to tap into legendary feats of marksmanship with the competitive series Top Shot. Inspired by real events every episode reveals weapons and tactics from another era while HD cameras re-create history with breathtaking precision. All take aim but only one contestant can walk away with the $100000 prize.
B0054TK99E|NA|NA|NA|NA
B009M9GI06|In Their Skin|3.9|Suspense, Horror|A few months after the accidental death of their daughter a grief-stricken Mark and Mary Hughes together with their son escape the distractions of upper-class city life for their tranquil country cottage in the hope of bringing the broken family closer together.
B009C46X8I|Teenage Mutant Ninja Turtles|4.7|Science Fiction, Suspense, Comedy, Animation, Drama, Kids, Fantasy, Adventure, Action|Master Splinter allows the Turtles to visit the surface for the first time where they'll learn the importance of working as a team uncover the mystery of their existence and face fearsome enemies such as the Kraang and the ruthless Shredder.
B007100QP6|16-Love|3.7|Comedy, Drama, Kids, Romance|After she is sidelined with a twisted ankle a young tennis champ experiences normal teenage life.
B00A65FXH4|Caillou|4.0|Comedy, Animation, Drama, Kids, Fantasy|Join Caillou as he explores everyday life where ordinary daily events spark his and your child's imagination.
B009K0ZGJQ|The Mentalist|4.9|Action, Suspense, Drama|THE MENTALIST stars Emmy® Golden Globe and SAG Award nominee Simon Baker as Patrick Jane an independent consultant with the California Bureau of Investigation (CBI) who has a remarkable track record for using his razor sharp skills of observation and...
B001GDO7TA|Law & Order: Special Victims Unit|4.8|Suspense, Drama|The new season continues to follow Detective Elliot Stabler and his partner Detective Olivia Benson as they investigate new and shocking crimes. Captain Donald Cragen oversees the unit with his tough but supportive approach guiding the squad through everyday challenges. Detective John Munch a transfer from Baltimore's homicide unit brings his acerbic wit conspiracy theories and street-honed investigative skills. And his partner Detective Odafin "Fin" Tutuola adds his unique sense of humor and investigative experience. Forensic psychiatrist George Huang provides significant clues that lead to the resolution of a case and Medical Examiner Melinda Warner lends her skills to uncover forensic evidence. Also joining is new assistant district attorney Kim Greylek.
B003WSA0TI|The Colony|4.7|Unscripted, Special Interest|What would you do in the wake of a global catastrophe?  How would you find food?  Water?  Shelter?  On this season of The Colony 7 new volunteers aka colonists are tasked with surviving and rebuilding everything from scratch using only raw ingenuity and the supplies they scavenge from their environment.
B009AP2G26|Glee|4.7|Comedy, Drama, Arts, Entertainment, and Culture, Music Videos and Concerts|Entering its fourth season this year the members of New Directions compete amongst themselves to be the "new Rachel" and hold auditions to find new students. Meanwhile the graduating class leaves the comforts of McKinley where Rachel struggles to please her demanding NYADA teacher (Kate Hudson) and Kurt second-guesses his decision to stay in Lima. Four newcomers also join the musical comedy.
B001OHU9VS|Friday Night Lights|4.8|Drama|The critically-acclaimed drama is back on NBC with a new season and this time there's no telling what the future holds for the town of Dillon. When freshman hotshot J.D. McCoy shows off his arm the town gets McCoy fever and Matt Saracen is demoted to QB2. An injury brings a sudden end to Smash's dreams Riggins is convinced into a local money-making scheme and Lyla is accepted to a prestigious university -- but her hopes are crushed when her dad reveals a dire secret. Tyra leaves town and Landry is left questioning his feelings. And when Julie realizes she still has a thing for Matt is it too late? Coach Taylor continues to juggle his responsibilities and growing pressures while his wife Tami has her hands full with a new career as the Dillon high school principal.
B004X36GNK|Little Dorrit|4.5|Drama, Romance|This gripping new series by Andrew Davies brings to life Dickens's powerful story of struggle and hardship in 1820s London. When Arthur Clennam returns to England after many years abroad his curiosity is piqued by the presence in his mother's house of a young seamstress Amy Dorrit. The cold and forbidding Mrs Clennam isn't usually given to charity so why has she made an exception in taking on Amy? Is she making reparations for a past wrongdoing? Arthur's quest to discover the truth takes him to the Marshalsea Prison for Debt. Here he meets and befriends Amy's father William Dorrit who is the prison's longest serving inmate. As he tries to help the Dorrits Arthur discovers that the dark shadow of debt stretches far beyond the walls of the Marshalsea Prison to affect the lives of many. Just as it is possible to climb to the very top in London Society's intricate game of snakes and ladders so it is possible to slip right down. But if Arthur succeeds in unravelling the mystery of his family's past where will it leave him in the scheme of things? And where will it leave the Dorrits?
B003AI9Y7Y|Little Bill|4.8|Animation, Kids|Little Bill learns valuable lessons and overcomes some fears with help from Alice the Great his teacher and his brother and sister. He visits an amusement park cleans up in his community explores school and takes home his very own pet elephant!
B003OURWUO|Foyle's War|4.9|Drama, Military and War|This enormously popular award-winning mystery stars Michael Kitchen (Out of Africa) as DCS Christopher Foyle a police investigator in the British coastal community of Hastings. In the immediate aftermath of World War II Foyle finds his longed-for retirement interrupted by cases involving international intrigue military racism and an accused traitor all too willing to go to the gallows.
B0033YX6ZQ|Disappeared|4.6|Documentary, Special Interest|This season of Disappeared compels you to watch the heartbreaking mystifying and unbelievable stories of loved ones who have disappeared and the families that never give up hope. Some stories remain unresolved; some reveal tragic endings and others have surprisingly upbeat resolutions. All of them are propelled by unpredictable twists and turns.
B002YJN6KQ|Explore - Pleasure Islands|2.9|Documentary, Special Interest|Seychelles forget Pleasure Island we found and island utopia; Whitsundays The Great Barrier Reef; Vanuatu The volcanic mountains; Bora Bora The beach front resorts; Guam renowned for their vivid turquoise lagoons deep-sea currents and amazing clarity.
B0050WFI2S|Modern Marvels|4.1|Historical, Documentary, Special Interest|From the heights of human ingenuity to the depths of engineering catastrophes Modern Marvels continues to explore the most awe-inspiring achievements in the world. Each episode of Volume 3 shares with viewers the inspiration and determination that produced some of the most awesome and ordinary inventions and gadgets in our modern-day lives.
B005HBT5VC|iCarly|4.8|Comedy, Kids, Romance|Hold your sauce! Freddie and Sam are officially together but involve Carly in every single fight! Meanwhile Gibby's on a mission to break them up Carly starts dating a super smart guy and the gang create a web feed that ends up shutting down iCarly!
B0083ZLR24|Adventure Time|4.8|Science Fiction, Comedy, Animation, Kids, Fantasy, Adventure, Action|The Ice King decides it is time to become the Nice King?! Finn is ridiculed by a guy who claims to be a Knight named Sir Slicer?! A weird horse is keeping Finn and Jake up at night?! Finn is kidnapped by a gang of gnomes and only Jake can save him!? Princess Bubblegum accidentally releases a Zombie apocalypse on the Land of Ooo?! What is happening on this show?!
B000H2DMME|Comedy Central Presents|3.4|Comedy, Arts, Entertainment, and Culture, Documentary|Comedy Central Presents gave many of today's biggest names their first shot at a half-hour stand-up special. Comedians like Louis C.K. Amy Schumer Kevin Hart Zach Galifianakis Wanda Sykes and Bill Burr all took the stage in this series.
B003IHWLDQ|NA|NA|NA|NA
B005FOLGU4|Combat Hospital|4.5|Drama, Military and War|A plywood and canvas building held together with duct tape COMBAT HOSPITAL is in the middle of a war zone where its 140 degrees in the shade. Here an international team of doctors nurses and medics deliver the best battlefield surgical care anywhere to wounded soldiers civilians caught in the crossfire even the enemy. Welcome to the Medical Unit at Kandahar Airfield Southern Afghanistan. Welcome to COMBAT HOSPITAL.
B004P0WM84|Out of the Wild|4.5|Unscripted, Special Interest|See what happens when nine strangers are flown in dropped off and abandoned in a remote corner of Venezuela's southern frontier for one the world's most intense tests of will. They have only the clothes on their backs and a few basic supplies. Their goal? Find their way back to civilization and Out of the Wild.
B0056CCB9A|Toddlers & Tiaras|4.2|Unscripted|The race is on for the top title and the biggest crown.  Enter a world of Beauty pageants full of gorgeous glitzy girls from all over the country.  With the competitions getting tougher each year watch as these little divas duke it out for the ultimate prize.
B001BXQ97I|Batman: The Animated Series|4.9|Science Fiction, Animation, Action, Adventure, Kids|Vowing to avenge the murder of his wealthy parents Bruce Wayne devotes his life to wiping out lawlessness in Gotham City. The Dark Knight joins Robin and Batgirl battling his inner demons as well as the evil figures who bedevil him.
B0041FW1BG|Marmaduke: Life After Film School with Tom Dey|4.0|Kids|Marmaduke: Life After Film School with Tom Dey
B008EYQQPM|Damages|4.7|Suspense, Drama|A law school graduate becomes the protégée of a successful Manhattan litigator who specializes in corporate-malfeasance cases.
B0058BIL3O|Leverage|4.9|Suspense|This season on LEVERAGE the team will face bigger challenges than ever before. They will be forced to face the moral ambiguity of what they do as Nate continues to struggle with his inner demons.
B001VT4L7W|Go Diego Go!|4.6|Comedy, Animation, Kids, Adventure|Check Click activate Rescue Pack and get ready for another volume of animal action with Diego! He needs help from an animal expert like YOU to save a roadrunner iguanas in the desert and more. Ready for adventure on land sea and sky? ??Al rescate!
B000U6YXPM|Saving Grace|4.8|Suspense, Drama, Fantasy|SAVING GRACE is the story of Grace Anadarko a female cop who has become deeply embittered.
B005MW94QC|Ringer|4.4|Suspense, Drama|Sarah Michelle Gellar stars as a woman who after witnessing a murder goes on the run hiding out by assuming the life of her wealthy identical twin sister only to learn that her sister's seemingly idyllic life is just as complicated and dangerous as the one she's trying to leave behind.
B002PHW9H8|Imagine That|4.5|Comedy, Drama, Kids, Fantasy|What if your daughter’s imagination was the secret to your success' When a businessman finds his financial kingdom slipping he turns to his daughter and her fantasy world for help.
B00899EOIS|Pretty Little Liars|4.9|Suspense, Drama, Romance|The thrilling one-hour drama Pretty Little Liars continues for a third suspenseful season with Tyler Blackburn and Janel Parrish joining the ensemble as series regulars.
B003ZHOWFY|Gavin and Stacey|4.5|Comedy, Romance|Stacey may have got her man but sheâ€™s missing her mam. Can long-distance love survive now she and Gavin live together?
B007EMEG52|10 Things You Don't Know About|4.2|Historical, Documentary, Special Interest|Discover the historical tales figures and places you only thought you knew.
B007427XS4|Key & Peele|4.5|Comedy|Want to meet Luther President Obama's anger translator? Or hang by the punch bowl with Bar Mitzvah sensations Dr. Dreidel & Gefilte Fresh? Then catch cutting-edge comedy duo Key & Peele in their all-new totally fearless sketch series.
B002SLIATC|Private Practice|4.7|Comedy, Drama, Romance|Neonatal surgeon Addison Montgomery moved from Seattle to Los Angeles to reunite with old friends and join their medical practice Oceanside Wellness Group. The doctors have worked on difficult cases saved and lost lives and have come out the other side. Now the ties that bind them are tested as never before. Can this group of friends support each other through the pain?
B007YZ29U8|The Universe: Ancient Mysteries Solved|4.4|Historical, Documentary, Special Interest|Season 6 of the pioneering series The Universe on H2 takes viewers further than ever to the extreme edges of our solar system where chaos and catastrophe bring epic drama to the planets - including some of the most horrifying days on Earth.
B0053XHZIO|American Pickers|4.7|Unscripted, Special Interest|In small towns and along America's back roads treasures are waiting to be uncovered-- valuable relics hidden in junk piles buried in barns and stacked in garages. AMERICAN PICKERS follows two of the most skilled "pickers"-- Mike Wolfe owner of Antique Archaeology and his business partner Frank Fritz-- as they hunt down objects with historical collectible and pop culture value.
B009VB803S|Pixie Hollow Games Disney Fairies|4.7|Animation, Kids|Tinker Bell and her friends compete in the Pixie Hollow Games.
B001NJO792|Dirty Jobs|4.9|Unscripted, Special Interest|Mike Rowe journeys dangerous roads to Australia's northern coast to work with Aboriginals who have lived off the land for more than 40000 years. It's a dirty adventure that leaves Mike speechless as he works and hunts with tribal leaders.
B001MVN03K|Flashpoint|4.7|Drama, Action|FLASHPOINT is a drama that depicts the emotional journey into the tough risk-filled lives of a group of cops in the SRU (inspired by Toronto's Emergency Task Force). It's a unique unit that rescues hostages busts gangs defuses bombs climbs the sides of buildings and talks down suicidal teens. Members of a highly-skilled tactical team they're also trained in negotiating profiling and getting inside the suspect's head to diffuse the situation to try and save lives.
B005KOAU7O|Last Man Standing|4.8|Comedy|You can't get manlier than Mike Baxter (Tim Allen). While he might be king of the hill at work at an iconic outdoor sporting goods store he's the odd man out in a home dominated by his wife and three daughters. Today it's a woman's world and this man's
B004FTMNN4|Cropsey|3.9|Documentary|Filmmakers delve into the mystery surrounding five missing children and the real-life bogeyman linked to their disappearances in Staten Island New York.
B004BHGDYK|As Time Goes By|4.6|Comedy, Romance|Lionel and Jean continue to confront the problems associated with getting older. A perceived loss of masculinity prompts Lionel to tackle Sandy's stalker. Now that he no longer has any writing to do he is bored if Jean is not around; while she is having trouble adjusting to being semi-retired. Both think Judy and Sandy's new boyfriends are far from desirable.
B004DMOJLW|Oswald|4.8|Animation, Kids, Arts, Entertainment, and Culture|Omigosh it's Oswald! This quirky gentle animated show features Oswald a big blue octopus who's learning to stand on his own eight feet! Oswald greets the world with his fanciful friends wide-eyed wonder and enthusiasm.
B009GEAWOU|How I Met Your Mother|4.8|Comedy|How I Met Your Mother is back for a hilarious eighth season and continues with the story of how Ted fell in love. It all started when Ted's best friend aspiring environmental lawyer Marshall proposed to his college sweetheart Lily a kindergarten teacher.  Now that the two have had a baby Ted realizes that he had better get a move on it if he too hopes to find true love.
B004AUIJ04|Ground War: The Evolution of the Battlefield|3.7|Documentary, Special Interest|Chart the technological evolution of ground combat with this documentary series which explores the science and history behind revolutionary innovations such as gunpowder assault rifles Kevlar tanks and directed-energy weapons.
B0041H3TQA|Little Britain|4.3|Comedy|Little Britain Specials
B005PUXH3W|Hart of Dixie|4.8|Comedy, Drama, Romance|Rachel Bilson leads a stellar ensemble cast in this fish-out-of-water comedic drama about small-town living big-city attitudes and complicated love triangles.
B006Y5BWQG|Smash|4.8|Comedy, Drama, Arts, Entertainment, and Culture|"Smash" is a musical drama that celebrates the beauty and heartbreak of the Broadway theater as it follows a cross-section of dreamers and schemers who all have one common desire - to be a "smash." The series centers on the process of creating a Broadway musical based on the life of Marilyn Monroe - written by the successful songwriting duo of Tom (Christian Borle) and Julia (Debra Messing). Julia recently began the process of adopting a child with her husband Frank (Brian d'Arcy James) of many years but her focus is torn when she has the opportunity to write another Broadway hit. A rivalry soon forms for the lead role between a youthful inexperienced Midwestern beauty Karen (Katharine McPhee) - who is trying to find fame in the big city against all odds - and stage veteran Ivy Bell (Megan Hilty) who's determined to leave the chorus line and finally get her big break. A tenacious producer Eileen (Anjelica Huston) discovers the "Marilyn" project and jumps on board with a brilliant director Derek (Jack Davenport) - whose talent is matched by his cunning and egocentric amorality.  Jaime Cepero stars as Ellis and Raza Jaffrey stars as Dev.
B007HGY0S8|Army Wives|4.9|Drama|The drama continues centering on the lives of a group of military spouses living on a U.S. Army base.
B00406OXAI|Agatha Christie's Poirot|4.9|Suspense, Drama|As more gruesome murders unfold David Suchet's Belgian detective Poirot's unique talents are tested to the limits in more ways than one.
B009DB8UFY|Mickey Mouse Clubhouse|4.7|Comedy, Animation, Kids, Fantasy, Adventure, Arts, Entertainment, and Culture|Hot dog! Join the gang as they throw a few surprises for Mickeyâ€™s birthday and help Donald build a clubhouse all his own! Minnieâ€™s nieces go on a wild winter wonderland adventure to the North Pole and on a spooky evening Mickey and Minnie encounter the mysterious Count Mikula. Meeska Mooska Mickey Mouse! Thereâ€™s always fun to be found in the Clubhouse!
B003E8ZYGK|VICTORiOUS|4.5|Comedy, Drama, Young Adult Audience, Kids, Romance, Music Videos and Concerts|Tori Vega makes her debut at Hollywood Arts but does she have what it takes to get through all the drama? Stage fighting musicals monologues and more watch how this star rises to each role!
B007YQ5D8M|NA|NA|NA|NA
B00A3OHFQA|Save the Date|3.8|Comedy, Romance|A fiercely independent woman ('Masters Of Sex' star Lizzy Caplan) is forced to examine her fear of commitment after breaking up with an overeager boyfriend and finding herself caught up in a rebound romance.
B003N1KND2|The Backyardigans|4.8|Comedy, Animation, Adventure, Arts, Entertainment, and Culture, Kids|Get back to the backyard and into exciting adventures that take your imagination to another level as you hop aboard a spaceship bound for Marsand go undercover with international Super Spy Agent Seven.It's just another day in the backyard!
B005XUC8XY|Retreat|3.8|Suspense, Horror, International, Drama|Kate and Martin escape from personal tragedy to an Island Retreat. Cut off from the outside world their attempts to recover are shattered when a Man is washed ashore with news of airborne killer disease that is sweeping through Europe.
B001UI8KV2|Cash|4.1|Suspense, Comedy, International, Arthouse, Action, Drama|Like Ocean's Eleven the stakes of this French heist film rise dramatically as a sparkling group of con artists attempt to outwit and outsmart each other.
B0025Z8G4K|The Unusuals|4.4|Drama|Detective Casey Schraeger (Amber Tamblyn) has just been transferred to the NYPD's Homicide unit and quickly finds that the force is full of secrets — and she has a few of her own. Her first case is not easy: she's assigned to investigate the death of one of the unit’s own the former partner of Jason Walsh (Jeremy Renner) who is now her partner. As they seek out the killer the oddities of th...
B002UIEMA4|The Ugly Truth Featurette: Capturing the Male and Female Point of View|4.0|Comedy|The Ugly Truth Featurette: The Truth is Ugly: Capturing the Male and Female Point of View
B004BGS3C6|As Time Goes By|4.5|Comedy, Romance|In Season Two Lionel takes Jean to rural Hampshire to meet his eccentric father Rocky who has gotten engaged to equally eccentric Madge. Lionel meets more of Jean's family her sister-in-law Penny and husband Stephen who are constantly quarrelling.  Jean's daughter Judy's begins a romance with Lionel's young publisher Alistair as he plans for the imminent launch of Lionel's autobiography.
B007PYEXL6|I Claudius|4.8|Drama, Historical|FOR MATURE AUDIENCES. An epic tale of ambition debauchery and intrigue this Emmy®-winning series spans the history of the Roman Empire.
B008DIY9T4|Johnny Carson: King of Late Night|4.6|Documentary|Explore the life and career of "The Tonight Show" host -- seen by more people than anyone else in U.S. history -- through unprecedented access to Carson's personal and professional archives.
B00944CJRK|V/H/S|4.2|Horror|A group of misfits hired to burglarize a desolate house and acquire a rare tape are confronted with a dead body a hub of old televisions and an endless supply of cryptic footage each video stranger and more inexplicably terrifying than the last...
